text,name_intent,label
The top-up is broken.,pending_top_up,48
"The transfer keeps failing , I tried to transfer some money to friends this morning but it keeps getting rejected for some reason, Would you please check the issue?",failed_transfer,36
Can I top-up any amount?,top_up_limits,60
How long does it take for me to get my pin,get_physical_card,39
Is it free for top ups?,top_up_by_card_charge,57
What is this extra pound charge for?,extra_charge_on_statement,35
Please explain your exchange rate policy.,exchange_rate,33
What are the fees for using transfer to top off my account?,top_up_by_bank_transfer_charge,56
Can I use my account although the identity verification has not been accepted yet?,why_verify_identity,74
I've deposited a check but the cash isn't showing that it's there yet.,balance_not_updated_after_cheque_or_cash_deposit,7
Why did the top-up fail?,top_up_failed,59
where is my unknown payment from?,card_payment_not_recognised,17
What is the longest that a payment will show pending? There is one showing that has been sitting there a few days.,pending_card_payment,46
I need to know if you will accept my credit card.,supported_cards_and_currencies,54
Why do I see an extra fee on my statement?,extra_charge_on_statement,35
I haven't received my virtual card.,getting_virtual_card,41
Whats the process of tranfering money into an account?,transfer_into_account,65
Somebody used my card without my knowledge!,compromised_card,23
There is a €1 extra fee in my statement,extra_charge_on_statement,35
I got some cash in the ATM but its still pending,pending_cash_withdrawal,47
I will be traveling and want money to be added automatically in certain intervals. Is this possible?,automatic_top_up,5
I am unable to use my card.,card_not_working,15
How do I see my source of funds?,verify_source_of_funds,70
"I'm looking in the App and can't find my PIN, where should I look?",get_physical_card,39
Can you tell me how to top up on my card?,topping_up_by_card,62
I topped up about half an hour ago and the charge is still pending. I'm a new customer and today is my first time doing this. Can you fix it? It doesn't seem to be working.,pending_top_up,48
"Hello, I didn't receive the right amount on my ATM transaction, the app shows the correct amount how can we fix this",wrong_amount_of_cash_received,75
Do you support all countries?,country_support,25
What areas are cards delivered to?,order_physical_card,44
I think there is a mistake. I am being charged twice.,transaction_charged_twice,63
I need money put into this account from another one.,transfer_into_account,65
My transfer to a beneficiary was rejected.,beneficiary_not_allowed,8
I would like to know which fiat currencies are recognized by your organization.,fiat_currency_support,37
The transfer I tried to make failed.,failed_transfer,36
"I need a new card, my old card is expiring.",card_about_to_expire,10
Can I use my virtual card for recurring monthly payments?,virtual_card_not_working,72
I was made to pay an additional pound!,extra_charge_on_statement,35
Talk me through modifying my details.,edit_personal_details,31
There is a pending 1£ charge on my statement. I haven't purchased anything for 1£. Why is it on my statement?,extra_charge_on_statement,35
please cancel the transaction,cancel_transfer,9
Does it cost anything to buy something from another country? Like is there going to be hidden transfer fees or currency conversion fees?,transfer_fee_charged,64
If I order a card when does it arrive?,card_delivery_estimate,13
Please can i get a disposable virtual card as well?,get_disposable_virtual_card,38
"When I look at my statement there is an extra fee, that is for what?",extra_charge_on_statement,35
I use this card all the time so why did it get declined at the store today?,declined_card_payment,26
I got a cheque that I want to top up with?,top_up_by_cash_or_cheque,58
What are the currencies and cards that are supported with my account?,supported_cards_and_currencies,54
I've tried using my card multiple times and it keeps getting declined.,declined_card_payment,26
I am just waiting on the completion of the transaction.,transfer_not_received_by_recipient,66
"I changed the currency, but why is it costing more?",card_payment_wrong_exchange_rate,18
Help me access the card I already got so I can information from it.,card_linking,14
It says pending status for my payment. Why?,pending_card_payment,46
In which stores can I shop with this card?,card_acceptance,11
I was charged a fee for using my card. Can I check that in any way? It seems like there are occasions that I am charge for fees. Can you elaborate this?,card_payment_fee_charged,16
I need a list of currencies you accept for exchange.,fiat_currency_support,37
I think the exchange rate for the cash I withdrew was wrong.,wrong_exchange_rate_for_cash_withdrawal,76
I want to transfer money. How do I do that for my account?,transfer_into_account,65
I transferred money from one account to another account and I charged a fee for it. Why is that?,transfer_fee_charged,64
The app is showing a cash withdrawal that I didn't make.,cash_withdrawal_not_recognised,21
A few hours ago I made a bank transfer from my UK account but I don't see that it has arrived. Can you check and see if all is ok please?,balance_not_updated_after_bank_transfer,6
I'd like to get another card,getting_spare_card,40
Will I be charged for adding money by transfer?,top_up_by_bank_transfer_charge,56
I have a transaction and would like to know if I it's cancelable?,cancel_transfer,9
How quickly can you get me my card?,card_delivery_estimate,13
Why has my card payment been reversed?,reverted_card_payment?,53
Can you tell me the names of the fiat currencies that I can use at your institution?,fiat_currency_support,37
Why isn't my purchase exchange rate correct?,card_payment_wrong_exchange_rate,18
I'm wondering how long it takes for my money to get to me after a bank transfer.,balance_not_updated_after_bank_transfer,6
Can I get my card fast tracked?,card_delivery_estimate,13
how much does a card cost and why do you charge me,order_physical_card,44
Can I top up my balance with a cheque?,top_up_by_cash_or_cheque,58
"I think someone might have a copy of my card because a 500 dollar withdrawal was made, and it wasn't me. Can you please help?",cash_withdrawal_not_recognised,21
I'm not sure how to provide my identity.,unable_to_verify_identity,68
I'm really upset because I made a typo during a transfer and now I've sent money to the wrong account. I can't fix this with the app. Please help me immediately!,cancel_transfer,9
I need to transfer funds from China and quick expedition is crucial. Approximately how long does it take for a transfer from China to go through?,transfer_timing,67
How do I query a payment on my card? It looks like I have paid for the same thing twice.,transaction_charged_twice,63
"If I want to send out more cards, do you charge extra for that?",getting_spare_card,40
I want to request a physical card,order_physical_card,44
A transaction shows duplicate times.,transaction_charged_twice,63
There's a cash withdrawal on my account that I didn't make,cash_withdrawal_not_recognised,21
Where is this card accepted?,card_acceptance,11
How long will it take for my money to be deposited?,pending_top_up,48
My statement has a payment that I do not recall making,card_payment_not_recognised,17
"So, I was just charged for my recent ATM withdrawal and any withdrawal prior to this has been free. What is the issue here?",cash_withdrawal_charge,20
Why is my PIN blocked?,pin_blocked,50
"Can I use my account now, even though my identity verification has not gone through yet?",why_verify_identity,74
Which countries are supported,country_support,25
When shipped to the US how long is delivery time?,card_delivery_estimate,13
I deposited a check yesterday and im not seeing it posted yet in my account. why is that? can you look into it?,balance_not_updated_after_cheque_or_cash_deposit,7
Why was I not able to take cash from the ATM?,declined_cash_withdrawal,27
My rate is not right when I used my card in a different country's money.,wrong_exchange_rate_for_cash_withdrawal,76
I didn't make a payment at this business.,card_payment_not_recognised,17
I misplaced my phone so I can't use the app! Does this mean I can't use my card?,lost_or_stolen_phone,43
Can my password be reset if I do not have it?,passcode_forgotten,45
"I am seeing in the app, some cash witdhrawals that I did not authorize.",cash_withdrawal_not_recognised,21
I'm having trouble with proving my identity.,unable_to_verify_identity,68
Send me my card now! ASAP,card_delivery_estimate,13
I need to know how much it costs to transfer funds.,transfer_fee_charged,64
How can I find out where the funds are flow?,verify_source_of_funds,70
A cash withdrawal that I didn't authorize is shown on my account - can you please cancel my card as soon as possible?,cash_withdrawal_not_recognised,21
How many different currencies can I hold money in?,fiat_currency_support,37
What's taking so long for this payment to go through?,pending_card_payment,46
How do I order a new card? The current one is about to expire.,card_about_to_expire,10
There are fraudulent charges that I didn't make on my card. Can you please put in the safeguards necessary to stop this from happening anymore?,compromised_card,23
Seems like my top-up has been cancelled,top_up_reverted,61
My payment for my card is not working,declined_card_payment,26
My balance was not updated after transferring money.,balance_not_updated_after_bank_transfer,6
"I would like to order a virtual card, where can I get one?",getting_virtual_card,41
Am I able to get a refund for a purchase?,request_refund,52
My statement has not shown my refund.,Refund_not_showing_up,0
"I made a purchase this morning, and it is showing as pending.",pending_card_payment,46
I thought I was going to receive more currency?,wrong_exchange_rate_for_cash_withdrawal,76
Why did I get declined during a transfer?,declined_transfer,28
I already have a card and want to link it,card_linking,14
I am having trouble transferring money to a beneficiery.,beneficiary_not_allowed,8
Why would my card payment be reverted?,reverted_card_payment?,53
Please tell me why the purchase I made online returned payment. I really wanted this item and I've been trying for 2 weeks.,reverted_card_payment?,53
Why does my top-up get cancelled?,top_up_reverted,61
Why are my transfers being declined? It normally works but now it's declining my card. I've tried it a few times but it's still not working.,declined_transfer,28
I only got $20 of the $100 that I attempted to withdraw.,wrong_amount_of_cash_received,75
"I was charged for a cash withdrawal, why?",cash_withdrawal_charge,20
There is a cash withdrawal on my statement that I did not make,cash_withdrawal_not_recognised,21
I made a cash deposit a few days ago and it's still not reflected in my account. Do you know what might have happened?,balance_not_updated_after_cheque_or_cash_deposit,7
How do I track the card you sent to me?,card_arrival,12
"I just moved overseas and I noticed that you are charging me more fees. I am a loyal customer, is this how you expect to keep customers?",transfer_fee_charged,64
I am not sure where my phone is.,lost_or_stolen_phone,43
Is there a charge for topping up by card?,top_up_by_card_charge,57
Can I track history on funds?,verify_source_of_funds,70
Why am I charged whenever I withdraw cash?,cash_withdrawal_charge,20
can i get a physical card online,order_physical_card,44
The ATM kept my card?,card_swallowed,19
"I should only have one charge, but it shows two.",transaction_charged_twice,63
"When I withdrew my money, why was there an extra charge?",cash_withdrawal_charge,20
What is the estimated time on an urgent transfer from China?,transfer_timing,67
How often can I top up my account?,top_up_limits,60
"I transferred some money recently and saw a fee on my account, what's that for?",transfer_fee_charged,64
Why have I been charged an extra pound?,extra_charge_on_statement,35
"If I lost my phone, how can I stop someone from accessing my account through the app?",lost_or_stolen_phone,43
My top-up has been reverted and I would like to know why.,top_up_reverted,61
Do you charge a fee for topping up a card?,top_up_by_card_charge,57
the transfer went through but now it has been pending for quite a while. i need this to go through already,pending_transfer,49
Can you accept my other card from the U.S.? It is the only other one I have.,supported_cards_and_currencies,54
I attempted to top up my account but it's been frozen in a pending state for well over an hour now! Is this normal? I'm a new customer and this is my first time doing this. I assumed it would be done quicker than this.,pending_top_up,48
Can you tell me why my card is not working? I keep trying to use it but it keeps rejecting my payment. I am being careful and entering the info correctly but it still happens.,declined_card_payment,26
"I've got a problem - I bought something with my card one or two weeks ago, but now exact same amount of the purchase is showing up in my account. I like more money in my account, but this is too good to be true. Can you tell me what's happening?",reverted_card_payment?,53
Can you tell me why my card payment did not work?,declined_card_payment,26
How about disposable virtual cards?,get_disposable_virtual_card,38
am i able to receive my salary this way?,receiving_money,51
Several items I have charged this week are appearing twice. Please review my statement and remove any duplicate charges.,transaction_charged_twice,63
can my husband open an account and transfer money,receiving_money,51
How can I move money from an account at another bank to this one?,transfer_into_account,65
How do I check to see why my card payment was declined?,declined_card_payment,26
Is exchanging currencies one of your app services?,exchange_via_app,34
how do i see what i transferred,balance_not_updated_after_bank_transfer,6
I have been waiting over a week. Is the card still coming?,card_arrival,12
There is unexpected money in my account.,cash_withdrawal_not_recognised,21
Why hasn't the app verified my identity?,unable_to_verify_identity,68
I'm interested in what your exchange rates are based on.,exchange_rate,33
"Hi, I am currently in the process of buying a flat and I am waiting for the mortgage to go through but it keeps showing up as an error. Do you know what could be causing this and can you help me get the money over.",failed_transfer,36
"If the ATM only gave me 10 pounds instead of the 30 I requested, what do I do?",wrong_amount_of_cash_received,75
I can't verify identity through the app.,unable_to_verify_identity,68
I tried to buy something online yesterday but it kept saying declined. Tried again today but same thing happened. What's wrong?,declined_transfer,28
Can you please reactivate my card?,card_linking,14
Whats the transfer process,transfer_into_account,65
I tried transferring to an account but it won't let me.,beneficiary_not_allowed,8
What is the extra fee on my statement?,extra_charge_on_statement,35
I would like to get both Mastercard and Visa card from you if that's possible.,visa_or_mastercard,73
Please tell me the types of currency I can hold.,fiat_currency_support,37
How is the exchange rate calculated?,exchange_rate,33
My cheque is slow to cash,balance_not_updated_after_cheque_or_cash_deposit,7
Why can I not get cash from the ATM?,declined_cash_withdrawal,27
Is the 1 pound charge going to be reimbursed on my card?,extra_charge_on_statement,35
What are the charges if I exchange foreign currency?,exchange_charge,32
I cannot seem to use my card.,card_not_working,15
Is there a way to link the card i just got?,card_linking,14
Where can I find my card PIN?,get_physical_card,39
There is a debit transaction on my statement that I did not make,direct_debit_payment_not_recognised,29
"I bought something while traveling, and the exchange rate was wrong.",card_payment_wrong_exchange_rate,18
I am very upset that i went to use my new card today and it kept getting declined. Why is this happening and what do I do to not have it declined?,declined_card_payment,26
When I went to withdraw cash today the ATM gave me the wrong amount of cash. The app is showing a larger amount.,wrong_amount_of_cash_received,75
"I tried to top up, but it didn't finish.",pending_top_up,48
My card won't let me withdraw money.,declined_cash_withdrawal,27
"My card payment is just showing up as pending and it has been a while , what's going on with that, it should be going through at some point?",pending_card_payment,46
Does the app allowing exchanges between USD and GBP,exchange_via_app,34
Is there a way to order a new card while in China?,card_about_to_expire,10
What cards do you offer?,visa_or_mastercard,73
I am looking for my top-up verification code and cannot find it.,verify_top_up,71
Why didn't I get the amount I requested at the ATM?,wrong_amount_of_cash_received,75
"So, I was under the impression that you have an offer for crypto top up. This doesn't seem to be working. Now, the money has just disappeared from my account. What is the deal?",top_up_reverted,61
Help! In the app there is a payment that I don't remember.,card_payment_not_recognised,17
When I got cash I was charged an extra fee! Explain!,cash_withdrawal_charge,20
I am missing a refund amount on my account.,Refund_not_showing_up,0
Will I be able to get both a visa and a mastercard?,visa_or_mastercard,73
Does your app allow currency exchanges between USD and GBP?,exchange_via_app,34
What does it mean when a payment is pending?,pending_card_payment,46
Why hasn't my cash arrived from a deposited check?,balance_not_updated_after_cheque_or_cash_deposit,7
There is an urgent transfer I need to make from China. How long will it take to get it processed?,transfer_timing,67
"Why wasn't it obvious that you charge for payments? If you put the fees in an easy to read format, this could have been avoided.",card_payment_fee_charged,16
When will the transaction go through?,pending_card_payment,46
It is extremely important that I cancel the transfer I made yesterday and put the money into a different account. Is this possible?,cancel_transfer,9
I am still waiting for a money transfer to appear.,pending_transfer,49
How long will it be before the person I sent money to is able to see it?,transfer_not_received_by_recipient,66
I have a card payment that I don't recognize. What should I do?,card_payment_not_recognised,17
"I recently reported my card as missing/lost, and I just found it. Can I still use it?",card_linking,14
Can I exchange currency for different types?,exchange_via_app,34
How do I link the new card?,card_linking,14
I've been trying to make a transfer and it hasn't gone through. Now I am receiving an error message. What is the problem?,beneficiary_not_allowed,8
I got charged in double and want a refund,transaction_charged_twice,63
Can another family member hold a card for this account in addition to mine?,getting_spare_card,40
Where is my credit card that was to be mailed?,card_arrival,12
Why has my top up failed?,top_up_failed,59
Why is my contactless not working?,contactless_not_working,24
Are there any discounts for frequent currency exchanges?,exchange_charge,32
I still want to use my account but haven't verified is that OK?,why_verify_identity,74
When will I see an updated balance after a transfer?,balance_not_updated_after_bank_transfer,6
Is there a fee for sending out more cards?,getting_spare_card,40
what is this charge on my card?,direct_debit_payment_not_recognised,29
I have a duplicate payment on my card.,transaction_charged_twice,63
"I have a US credit card, will you accept it?",supported_cards_and_currencies,54
Why was I charged a fee for my card payment?,card_payment_fee_charged,16
I have a transaction that shows multiple times.,transaction_charged_twice,63
Why can't I complete my transfer?,failed_transfer,36
Why is my identity verification process not working?,unable_to_verify_identity,68
"My card's expiring a month from now, should I place an order for the new card?",card_about_to_expire,10
Which one are you? Visa or Mastercard?,visa_or_mastercard,73
"My top up keeps showing pending? How long will things be like this? Days, weeks, months? I need the money quite urgently for an important coffee purchase, can you please let me know when top up will work?",pending_top_up,48
What do I do when a charge has been made that I did not make?,cash_withdrawal_not_recognised,21
My credit card was declined for top-up. Can you see if there is enough funds in my account?,top_up_failed,59
Is it possible to change from USD to GBP with your App?,exchange_via_app,34
I didn't get a PIN yet. What gives?,get_physical_card,39
When do I get my card PIN?,get_physical_card,39
Please tell me what this direct debit in my statement is,direct_debit_payment_not_recognised,29
I have a card payment which shows as pending,pending_card_payment,46
I could only take the amount of money that was available to me which was less then I expected.,wrong_amount_of_cash_received,75
"Looks like my card payment was duplicated after all. I went to pay at the store earlier, got declined once,second time it works. App still stays pending for one of the payments. Can you remove one of them as it's wrong and clearly was declined?",transaction_charged_twice,63
I have been overcharged. I just changed over Russian Ruble to UK pounds and it was too much. It seems something was wrong with my exchange.,card_payment_wrong_exchange_rate,18
Will you charge me if I top up by card?,top_up_by_card_charge,57
I was just going over my transactions for the past couple of months and noticed a large type charge that I know I did not make. Even though it's been a while can I please still dispute this?,direct_debit_payment_not_recognised,29
Can you tell me what this fee is on my statement?,extra_charge_on_statement,35
I tried to withdraw cash from the ATM machine and it did not work. Can you tell me why?,declined_cash_withdrawal,27
Help me get the virtual card working.,virtual_card_not_working,72
What should I do if I want to get another card for someone in my family?,getting_spare_card,40
I keep checking my statements but no progress.I requested a refund but seems it's not reaching my account for some reason. Can you please help me get the money back from the seller for me,Refund_not_showing_up,0
Why did I get a $1 extra fee on the statement?,extra_charge_on_statement,35
What do I do if i accidentally broke my card?,card_not_working,15
"Give me my card, I need it now!",card_delivery_estimate,13
I believe my exchange rate is incorrect,wrong_exchange_rate_for_cash_withdrawal,76
I do not recongize a payment in my account.,card_payment_not_recognised,17
How long does a transfer from the United Kingdom take? I haven't seen it show up yet in my bank account and want to make sure I get the transfer.,balance_not_updated_after_bank_transfer,6
There is a strange card payment I don't recognise.,card_payment_not_recognised,17
My card got stuck in an ATM.,card_swallowed,19
"Is there a fee when I get cash from an ATM? Is there a limit I can take out? If there is a fee, what is it?",cash_withdrawal_charge,20
"I bought something and received it, but the payment went back to my account. Is the seller okay?",reverted_card_payment?,53
The card payment didn't work,reverted_card_payment?,53
Are there limitations to what currency I can hold?,fiat_currency_support,37
I would like to cancel a transfer,cancel_transfer,9
I must verify the source of my funds,verify_source_of_funds,70
"I would like to delete my account now, please.",terminate_account,55
Can you tell my why my funds transfer did not work properly?,failed_transfer,36
"I would like some more physical cards, what is my limit?",getting_spare_card,40
"I need to order a new virtual card, how do I do that?",getting_virtual_card,41
Why isn't my refund on my statement?,Refund_not_showing_up,0
why was a extra fee added to my account for transfer ?,transfer_fee_charged,64
I got charged a fee for transferring money.,transfer_fee_charged,64
Where do I find how to top off with a check?,top_up_by_cash_or_cheque,58
My cash received does not match what has been requested,wrong_amount_of_cash_received,75
how to recover my passcode,passcode_forgotten,45
How long should I have to wait before I see the transfer in my account?,transfer_timing,67
I have lost my credit card in the ATM!,card_swallowed,19
My contactless stopped working today no matter where I try to use it. How do I get it to start working again?,contactless_not_working,24
How can I change my PIN even though I'm out of the country in Austria at the moment?,change_pin,22
Will there be any extra fees if I exchange currencies?,exchange_charge,32
Was there a number to track that I could get?,card_arrival,12
Can I change my PIN if I want to?,change_pin,22
Can you explain the transfer fee that I was charged?,transfer_fee_charged,64
I got a notice from my app that I withdrew cash but I don't remember doing so. How do I fix this?,cash_withdrawal_not_recognised,21
the bank transfer was declined,declined_transfer,28
"I'm trying to verify my top up card, how do I do that?",verify_top_up,71
Is there a way to tell where the money came from?,verify_source_of_funds,70
Hello. I just noticed I was charged two times for a restaurant I visited this week. Can you reverse the additional charge?,transaction_charged_twice,63
auto-top up option can be found where?,automatic_top_up,5
Where did my money go? I'm not able to withdraw it from my ATM.,declined_cash_withdrawal,27
"My money has gone missing. I had recently added money in, and saw it was there and went through. Now it's missing. What is happening?",top_up_reverted,61
"My salary is in GBP, is this something I need to configure?",receiving_money,51
Why was my card charged when topping off my balance but it's not showing up in my wallet balance?,topping_up_by_card,62
"I've used my account frequently over the last month to manage my payments from abroad for my new place. I noticed that my fees have suddenly increased. As a frequent customer, shouldn't I be rewarded rather than suddenly being subject to a new fee?",transfer_fee_charged,64
Where can I see where funds came from?,verify_source_of_funds,70
My purchase from this morning still is pending.,pending_card_payment,46
How long do I wait for my PIN,get_physical_card,39
My top up was denied,top_up_failed,59
Is there such thing as top up by cheque?,top_up_by_cash_or_cheque,58
I sent a payment but it isn't showing up in the app,transfer_not_received_by_recipient,66
why did my payment revert,reverted_card_payment?,53
What are the disposable cards restrictions?,disposable_card_limits,30
There are a couple payments with my card shown that I'm not responsible for. What is going on? Maybe someone has access to my account.,card_payment_not_recognised,17
How do I discontinue my account?,terminate_account,55
Please tell me how to edit my personal details.,edit_personal_details,31
How come my money hasn't shown up yet?,transfer_not_received_by_recipient,66
Can I use my account before the identity verification is complete?,why_verify_identity,74
I am having problems with a top-up.,top_up_failed,59
What's the process for terminating an account?,terminate_account,55
I need help right now. I realize I sent my payment to the wrong account number after making a typo. Please cancel the transfer now since I can't do it from the app.,cancel_transfer,9
I'm still waiting for the top-up!,pending_top_up,48
Im not sure why Im being charged an extra fee just for purchasing an item from another country? I paid for the item and the shipping why am I getting charged extra?,transfer_fee_charged,64
My preference is Mastercard.,visa_or_mastercard,73
I couldnt transfer money from my account.,failed_transfer,36
Do you charge if I use a European bank card for top up?,top_up_by_card_charge,57
"I normally have no issues making transfers, so why am I suddenly being told it is not possible?",beneficiary_not_allowed,8
Do you know which businesses will accept my card?,card_acceptance,11
"I've been waiting since Friday, where is my money?",transfer_not_received_by_recipient,66
I have a pending money transfer,pending_transfer,49
How do I go about topping up with Google Pay?,apple_pay_or_google_pay,3
with what can I verify my identity?,verify_my_identity,69
Can I receive payment in another currency?,receiving_money,51
I need to cancel my card. There are a few charges from a couple days ago that I didn't make. Can I get credit for these charges?,card_payment_not_recognised,17
I returned something to a store but can't see my refund.,Refund_not_showing_up,0
"My friend wants to send me money, can she?",receiving_money,51
You sent me a card and now I want to link it.,card_linking,14
I tried to use my disposable virtual card to pay a subscription to the gym and it got rejected. Any ideas why?,virtual_card_not_working,72
I lost my passcode.,passcode_forgotten,45
Which cash machines will allow me to change my PIN?,change_pin,22
I need to top-up my card today urgently but my card keeps getting declined!! Can you please resolve this problem or let me know if you have any alternatives,top_up_failed,59
How can I prove I am me?,verify_my_identity,69
Why was I charged for getting cash?,cash_withdrawal_charge,20
I bought something on line a and the seller hasn't received the money I sent could you please tell me how long an EU transfer takes?,pending_transfer,49
There is a Direct Debit that looks suspicious.,direct_debit_payment_not_recognised,29
What limits are the to top-ups?,top_up_limits,60
What is necessary for the identity verification?,verify_my_identity,69
I don't think my transfer wen through. Why?,failed_transfer,36
What's the transfer time from Europe?,transfer_timing,67
Is it possible to get a card outside the UK?,country_support,25
I am looking to change my adress.,edit_personal_details,31
"If I were to transfer, what would the cost be?",top_up_by_bank_transfer_charge,56
I placed a cheque but the funds aren't there,balance_not_updated_after_cheque_or_cash_deposit,7
I want to take back my transaction,cancel_transfer,9
If I can't choose my card type will I be able to use it everywhere?,visa_or_mastercard,73
I left my phone somewhere and can't use the app.,lost_or_stolen_phone,43
What is the maximum number of transactions I can do with a disposable card?,disposable_card_limits,30
"I received my new card and tried using it today, just to have it show declined over and over again. Why is this happening?",declined_card_payment,26
I was charged twice for a few things this week when I only bought one. What do I do?,transaction_charged_twice,63
Where is my money that I transfered?!,balance_not_updated_after_bank_transfer,6
I used the ATM to get money out and did not realize I would be charged as much as I was or I would not have done that!,wrong_exchange_rate_for_cash_withdrawal,76
I haven't received my cash yet.,wrong_amount_of_cash_received,75
I can't get any money from my account.,declined_cash_withdrawal,27
My identity can't be verified.,unable_to_verify_identity,68
"The past few times I've been to the ATM, I was charged a withdrawal fee. Have your policies changed regarding fees?",cash_withdrawal_charge,20
Hello I have a UK account. Can you please check if everything is alright with it? I made a transfer a couple hours ago but it doesn't show up yet.,balance_not_updated_after_bank_transfer,6
What do I need to bring for identification?,unable_to_verify_identity,68
Who can request disposable cards?,disposable_card_limits,30
I've been waiting for a refund where is it?,Refund_not_showing_up,0
I have been trying to exchange this for crypto but the app won't work could you please help me?,beneficiary_not_allowed,8
I made an ATM withdrawal over the holiday and then later realized I was charged an exorbitant fee! I never would've made this withdrawal if I'd known I'd be charged so much.,wrong_exchange_rate_for_cash_withdrawal,76
"HI,Accordingly you offer crypto top up but it doesn't seem to be working? Money just disappeared from my account.What should be done now?",top_up_reverted,61
Who is giving me my money?,verify_source_of_funds,70
Is there a way to revert a transaction?,cancel_transfer,9
"I made a cash deposit, but it hasn't shown up in my balance yet.",balance_not_updated_after_cheque_or_cash_deposit,7
I completed a payment with my card a while ago. It's still showing up as pending. What time frame does this normally take? It doesn't appear to have worked.,pending_card_payment,46
Why has my transfer not arrived yet?,transfer_not_received_by_recipient,66
I have been charged a pound for something that appears on my statement,extra_charge_on_statement,35
The ATM didn't give me what I asked for but my balance says it did,wrong_amount_of_cash_received,75
How long do I have to wait for a US transfer?,transfer_timing,67
I did a topup successfully but its not showing in balance. I think there is some problem in system.,top_up_reverted,61
is it possible to cancel transactions?,cancel_transfer,9
Why has my new card still not come?,card_arrival,12
Why was I not allowed to do a transfer to a beneficiary?,beneficiary_not_allowed,8
Can you please advise if there is something wrong with my card? I have had multiple rejections and do not know the reason. Thanks!,declined_card_payment,26
How does it work when I transfer money into my account?,transfer_into_account,65
What's the process for exchanges?,exchange_rate,33
Can i get money in my home currency at some ATM ? As I am on holiday and bit concerned because i do not have any cash with me . Is it possible to withdraw without any additional cost.,wrong_exchange_rate_for_cash_withdrawal,76
It won't let me prove my identity.,unable_to_verify_identity,68
I have noticed that my account was double charged for a couple of items this week. Please review and refund the double charged items back.,transaction_charged_twice,63
How can I exchange to EUR?,fiat_currency_support,37
How can i make my card active?,activate_my_card,1
Why are there additional fees for transfers?,transfer_fee_charged,64
What is the disposable card for?,get_disposable_virtual_card,38
Can you assist on apple watch top ups?,apple_pay_or_google_pay,3
Can you send me more cards for my account?,getting_spare_card,40
Are there still fees for european top-ups?,top_up_by_card_charge,57
I want to return an item for a refund can I do that?,request_refund,52
"My card was used without my permission, what do I do?",compromised_card,23
Do you offer account's for minors?,age_limit,2
The app does not believe that I am myself,unable_to_verify_identity,68
Shopping on line I was declined when trying to buy something.,declined_transfer,28
I need to figure out who has access to my card there are some payments I didn't make that are showing on the app. Could you please help?,card_payment_not_recognised,17
Is there a way to view the history on where my funds came from?,verify_source_of_funds,70
I wanted to know why i got an additional fee when i use my card.,card_payment_fee_charged,16
How do I go forth on transferring a sum of money from one account to another?,transfer_into_account,65
"It says ""pending payment?"" Why is it saying this?",pending_card_payment,46
How do I get my card active?,activate_my_card,1
I've lost my card. What can I do about that?,lost_or_stolen_card,42
What countries are you supporting?,country_support,25
"Hi, My card is getting declined during top-up. As it urgent, could you please resolve this issue, or guide me with other alternatives if any.",top_up_failed,59
My account transfer was not cleared.,beneficiary_not_allowed,8
"I'm not sure why my payment has been declined? Please tell me why, I thought it was all good.",declined_card_payment,26
Can I change my PIN without going to a bank?,change_pin,22
I haven't yet received money that I transferred,balance_not_updated_after_bank_transfer,6
"I'm currently not in possession of my phone, is it still possible to go about things normally without access to the app?",lost_or_stolen_phone,43
Where do I go to reset the passcode?,passcode_forgotten,45
I need to change my home address.,edit_personal_details,31
"My transfer is pending, why?",pending_transfer,49
"I Withdrew cash from an ATM earlier but it shows up as pending in the app. How can this still be pending, I received the cash already?",pending_cash_withdrawal,47
Why was there a transfer fee on my account?,transfer_fee_charged,64
For topping-up is there a charge?,top_up_by_bank_transfer_charge,56
How did you guys get your exchange rate?,exchange_rate,33
I sent some money and the account hasn't recived the transfer I made.,transfer_not_received_by_recipient,66
What is this extra fee?,card_payment_fee_charged,16
Can i have the item refunded?,request_refund,52
Why did I get less cash than what I asked in the ATM?,wrong_amount_of_cash_received,75
When can I expect my card?,card_delivery_estimate,13
"I don't know what's wrong with my card, but it has not worked at multiple places today.",card_not_working,15
Am I charged if I make a top-up?,top_up_by_bank_transfer_charge,56
"If my card expires next month, will I need to order a new one?",card_about_to_expire,10
How long will a cash withdrawal be pending?,pending_cash_withdrawal,47
"I have found my lost or stolen card, would I still have to activate the new card that was sent to me through the mail in order to access my account?",card_linking,14
How long am I to wait before the transfer gets to my account?,transfer_timing,67
Does this app exchange currencies?,exchange_via_app,34
Is auto top up available?,automatic_top_up,5
I am looking to transfer some money from my other bank account into this one.,transfer_into_account,65
If I make a mistake can I cancel the transaction?,cancel_transfer,9
Where do I find my card PIN?,get_physical_card,39
Is there a limit on the number of times I can use a disposable card?,disposable_card_limits,30
Where should I withdraw money from?,atm_support,4
I didn't cancel my card payment.,reverted_card_payment?,53
Why would my card payment not work?,declined_card_payment,26
I did a money transaction and dont have a receipt,transfer_not_received_by_recipient,66
I would like to know how exchange rates are calculated when transferring funds.,exchange_rate,33
When will I get my new card?,card_arrival,12
I used foreign currency to buy something and I think the rate applied is incorrect.,card_payment_wrong_exchange_rate,18
to cash withdrawals charge me?,cash_withdrawal_charge,20
My account says I have a pending transfer.,pending_transfer,49
